"WL","Baseline","1003-1","1003-2","1003-3","0104-1","0104-2","0104-3","2004-1","2004-2","2004-3","0405-1","0405-2","0405-3","1105-1","1105-2","1105-3","1805-1","1805-2","1805-3"
"6,520000000000000e+2","1,313280248178470e-2","1,292083890032360e-1","1,065395647209110e-1","1,184364321760580e-1","5,380834493119260e-2","7,868780181926070e-2","5,145349296597030e-2","5,805516495951230e-2","7,033788851971990e-2","6,363310374414841e-2","4,536003793552850e-2","5,982432052825730e-2","4,782742828353180e-2","4,113358280813580e-2","3,588843878795750e-2","4,574463849362560e-2","3,533741401847180e-2","3,967893092429970e-2","2,735886566912970e-2"
"6,530000000000000e+2","1,335063677935830e-2","1,413572519742060e-1","1,181595790419940e-1","1,294567273123580e-1","5,820688564958900e-2","8,318189043388930e-2","5,582424271604110e-2","6,302435340931239e-2","7,494861455592870e-2","6,849997301696610e-2","4,908876126426320e-2","6,307594944412059e-2","5,206258260086610e-2","4,402581061491190e-2","3,952422548596570e-2","4,882964790979210e-2","3,792352309613110e-2","4,208196217658680e-2","3,030946720139820e-2"
"6,540000000000000e+2","1,339519491652800e-2","1,536490729160580e-1","1,294613326278900e-1","1,409066098515390e-1","6,285034551755670e-2","8,806659854754339e-2","6,029567326898060e-2","6,814071441321930e-2","8,036902093719830e-2","7,372681543636830e-2","5,299635225071420e-2","6,713827526855059e-2","5,633783977874290e-2","4,730685098693360e-2","4,329763139975750e-2","5,181920807470190e-2","4,075225711298660e-2","4,497855495004670e-2","3,297992017784660e-2"
"6,550000000000000e+2","1,363549442989860e-2","1,660535112275110e-1","1,410235411157650e-1","1,528044761595450e-1","6,711019051682790e-2","9,236418731180150e-2","6,464218138254660e-2","7,338152535885619e-2","8,513161628997280e-2","7,880344415261920e-2","5,676049761615700e-2","7,033813880662600e-2","6,013870405554530e-2","5,068413406842040e-2","4,717152301286100e-2","5,490825661523110e-2","4,338572843771580e-2","4,765223349161510e-2","3,588391469236200e-2"
"6,560000000000000e+2","1,378895101617190e-2","1,779022544365990e-1","1,522797319028420e-1","1,642442182571440e-1","7,140159687067370e-2","9,685989140610939e-2","6,920965393275880e-2","7,826074158421339e-2","9,024175235651630e-2","8,354789670011819e-2","6,047764572315540e-2","7,397350925131950e-2","6,427783084188780e-2","5,383419504359740e-2","5,057963429754300e-2","5,812505650175980e-2","4,598520677837870e-2","5,010992902311950e-2","3,923034953580750e-2"
"6,570000000000000e+2","1,395513355829650e-2","1,897942935432690e-1","1,630832200937320e-1","1,750217155308430e-1","7,574254573487021e-2","1,009422065807280e-1","7,336663977854600e-2","8,303657482908299e-2","9,503533783974570e-2","8,846279601881061e-2","6,445401284458130e-2","7,761674438947760e-2","6,825565382950730e-2","5,643440874786240e-2","5,442080954797370e-2","6,113976404673830e-2","4,848161858527710e-2","5,294264229628790e-2","4,187406234406080e-2"
"6,580000000000000e+2","1,421464637846330e-2","2,007613145944060e-1","1,732273318665070e-1","1,858583560289060e-1","7,973692871645741e-2","1,054144262321970e-1","7,755475438354310e-2","8,738551433612120e-2","9,934414193299979e-2","9,281717383525411e-2","6,767287432266959e-2","8,065988045403130e-2","7,168224382793150e-2","5,935104385571780e-2","5,767602936103510e-2","6,404812168383279e-2","5,119499096209880e-2","5,530667635910590e-2","4,425139460708480e-2"
"6,590000000000000e+2","1,435079617170190e-2","2,107170523563320e-1","1,827945695450910e-1","1,950541465754390e-1","8,373823943477341e-2","1,090998277239860e-1","8,126812782241789e-2","9,175664781875880e-2","1,033102687091100e-1","9,684499319912250e-2","7,103378993460220e-2","8,386525576002680e-2","7,525186277570101e-2","6,191802699448240e-2","6,079518405784270e-2","6,686192793220720e-2","5,354747442392740e-2","5,748534575130760e-2","4,702701771275200e-2"
"6,600000000000000e+2","1,448986918212740e-2","2,186740360469210e-1","1,903568230027750e-1","2,028203582455770e-1","8,699971794999701e-2","1,121619676829580e-1","8,438633831680730e-2","9,472959418895190e-2","1,064958032005970e-1","1,002896955675620e-1","7,360923061171290e-2","8,608063030874930e-2","7,826472672693810e-2","6,427243728837280e-2","6,351449785864150e-2","6,905711847509670e-2","5,553902878659260e-2","5,949165536081380e-2","4,897512182249920e-2"
"6,610000000000000e+2","1,447546249015600e-2","2,249011243700710e-1","1,964783895862830e-1","2,088473449089160e-1","8,902032959689960e-2","1,147299112139770e-1","8,715200609632960e-2","9,767453831970301e-2","1,091428043120720e-1","1,026697852218430e-1","7,572291639532459e-2","8,821516100178251e-2","8,044612201129640e-2","6,640048547432030e-2","6,564037767044450e-2","7,096213204568910e-2","5,709345436952480e-2","6,119005141538830e-2","5,070666457262960e-2"
"6,620000000000000e+2","1,479890603404420e-2","2,282166756313640e-1","1,993328910074610e-1","2,117719502511660e-1","9,056748529492931e-2","1,156833411348070e-1","8,828100592269670e-2","9,881458809921941e-2","1,101243133074710e-1","1,039589072761890e-1","7,673697036982990e-2","8,881637632738890e-2","8,127024906290629e-2","6,727145079219910e-2","6,658909552847921e-2","7,184277861513310e-2","5,813642443757950e-2","6,176903250570480e-2","5,127912550298710e-2"
"6,630000000000000e+2","1,506183632451120e-2","2,280554666637110e-1","1,995861347705280e-1","2,116624308174540e-1","9,090534238129350e-2","1,159526440541680e-1","8,862908498814299e-2","9,881246533447760e-2","1,099625034266040e-1","1,039423357354870e-1","7,657848491420230e-2","8,871902768211739e-2","8,105322168444870e-2","6,732963088311790e-2","6,684788905172710e-2","7,178328021337120e-2","5,813937171413610e-2","6,187979831134540e-2","5,165273081488300e-2"
"6,640000000000000e+2","1,534424926875590e-2","2,251202667310570e-1","1,971311138948520e-1","2,092794763465490e-1","8,984615090241320e-2","1,150174283649430e-1","8,777915029726970e-2","9,697951441960099e-2","1,086584908519300e-1","1,022503739344390e-1","7,508019500109770e-2","8,770658891079480e-2","7,984933816420200e-2","6,667457131337390e-2","6,612589209315239e-2","7,130927685504861e-2","5,769116002246880e-2","6,111718705549660e-2","5,101274734134560e-2"
"6,650000000000000e+2","1,560923517736290e-2","2,188264440771030e-1","1,913943710431530e-1","2,032270034598240e-1","8,805271657984910e-2","1,130539028080230e-1","8,588670783377630e-2","9,470525528497090e-2","1,057390503272330e-1","9,968386079467741e-2","7,343070153336270e-2","8,565703032592320e-2","7,762780922411200e-2","6,524213927316121e-2","6,442710310896950e-2","6,986550008252730e-2","5,650109036222730e-2","6,023392928944620e-2","4,957907748094140e-2"
"6,660000000000000e+2","1,575622255597290e-2","2,102419922898360e-1","1,834687202739790e-1","1,953127202664130e-1","8,545928290429170e-2","1,104835980240780e-1","8,304188600114830e-2","9,101296078890659e-2","1,021413092221560e-1","9,618350645177960e-2","7,044704927050570e-2","8,287964365693699e-2","7,478542861778800e-2","6,362992142551750e-2","6,225329335904450e-2","6,800703718524470e-2","5,463610140133960e-2","5,857864714590930e-2","4,773187914109460e-2"
"6,670000000000000e+2","1,585477082592050e-2","2,001381848507780e-1","1,742730510280780e-1","1,859455563481420e-1","8,226174784909910e-2","1,071411694597140e-1","7,965425558461910e-2","8,699813544597459e-2","9,811499572923701e-2","9,226238891216699e-2","6,711407689273610e-2","7,988110176722971e-2","7,097287417406819e-2","6,085695816243290e-2","5,913867087882720e-2","6,582341824271019e-2","5,249924476745440e-2","5,676481072577790e-2","4,584738716558590e-2"
"6,680000000000000e+2","1,592654675103560e-2","1,887338946962350e-1","1,632673986275200e-1","1,750645816568090e-1","7,845762033173360e-2","1,032366648317260e-1","7,590376385628840e-2","8,244963260431371e-2","9,302972790938189e-2","8,728433814727110e-2","6,295924793222730e-2","7,629840046458141e-2","6,693779248224930e-2","5,833041983581600e-2","5,613148655138640e-2","6,316441435131299e-2","5,018789454793700e-2","5,459120490965120e-2","4,293083525101110e-2"
"6,690000000000000e+2","1,631194240497250e-2","1,761623129343510e-1","1,518042381435480e-1","1,632418932374440e-1","7,375746585017950e-2","9,889703385234040e-2","7,140823021676119e-2","7,694840388527139e-2","8,762139426103419e-2","8,209805276014211e-2","5,864898819535730e-2","7,239596840001269e-2","6,263590304255410e-2","5,499462220812760e-2","5,223614413569590e-2","5,987062755230790e-2","4,742685962082650e-2","5,160696102401620e-2","4,012874784269360e-2"
"6,700000000000000e+2","1,642636830560420e-2","1,629126147149980e-1","1,396351807702070e-1","1,502447246760720e-1","6,924810150134300e-2","9,373339543939550e-2","6,672089244250870e-2","7,157426130016170e-2","8,277195387422120e-2","7,655887882551280e-2","5,465841479553720e-2","6,803549850018220e-2","5,756828149198700e-2","5,164009156555520e-2","4,843270713177620e-2","5,661583539750850e-2","4,468687789794150e-2","4,886638393618010e-2","3,715362082841890e-2"
"6,710000000000000e+2","1,651924497574010e-2","1,495374178610640e-1","1,270767525667970e-1","1,378597553587190e-1","6,465171244087379e-2","8,889710412737240e-2","6,190303270043990e-2","6,620642116165100e-2","7,713045838041640e-2","7,092527463570310e-2","4,996285381072070e-2","6,381366889642601e-2","5,251033155745810e-2","4,840575491887330e-2","4,423748548523130e-2","5,331739226239680e-2","4,198793079837700e-2","4,598718986842100e-2","3,435490500186020e-2"
"6,720000000000000e+2","1,667417286683460e-2","1,358374726185440e-1","1,138831168635670e-1","1,253681630570810e-1","5,964708326463060e-2","8,407008845363139e-2","5,686260628182680e-2","6,036293753629820e-2","7,141026206175099e-2","6,559365558426060e-2","4,545662620516340e-2","5,954268188434420e-2","4,791100539851460e-2","4,494504849054060e-2","4,026189869600660e-2","5,001067367455570e-2","3,905274668359650e-2","4,340180538858560e-2","3,067907358172700e-2"
"6,730000000000000e+2","1,689201359963860e-2","1,226558718191940e-1","1,017700404862890e-1","1,126655626610840e-1","5,459922171151750e-2","7,888843586792640e-2","5,228521597729830e-2","5,517584509156490e-2","6,611948733392230e-2","6,026862533392480e-2","4,113662937243450e-2","5,528377525511420e-2","4,318798616413140e-2","4,172523434474310e-2","3,622015291072520e-2","4,645788185603540e-2","3,628917818775590e-2","4,071578565204690e-2","2,801594376154350e-2"
"6,740000000000000e+2","1,698783759501080e-2","1,099936720649620e-1","9,036642820621270e-2","1,006652384667320e-1","5,035640446798230e-2","7,459302479074579e-2","4,768605151997740e-2","4,969353068618770e-2","6,089003868369660e-2","5,529859164413490e-2","3,682935992775850e-2","5,160924134096560e-2","3,864681920173190e-2","3,846761021648610e-2","3,240407829715400e-2","4,345507408040750e-2","3,337778291646120e-2","3,780346805954260e-2","2,485001219330600e-2"
"6,750000000000000e+2","1,705285661918820e-2","9,811213250829530e-2","7,948900822226720e-2","8,946134449904530e-2","4,584701137426310e-2","7,040935051104770e-2","4,310289797063450e-2","4,508353542840250e-2","5,606918933433270e-2","5,058321510845700e-2","3,304989093175020e-2","4,780051949279830e-2","3,478800774694980e-2","3,541986446845750e-2","2,898977810534950e-2","4,033729846802850e-2","3,102550618107440e-2","3,548749571106010e-2","2,253223187691380e-2"
"6,760000000000000e+2","1,740381234476590e-2","8,748572335308390e-2","6,921699394573230e-2","7,949073474798030e-2","4,169371343275700e-2","6,569871317875710e-2","3,906640847423540e-2","4,080182354740530e-2","5,175340515309690e-2","4,594988116363050e-2","2,929391324312620e-2","4,425882318120730e-2","3,074634797148480e-2","3,245683866957880e-2","2,539213469848470e-2","3,719439301262400e-2","2,830604311961310e-2","3,318257214037190e-2","1,939112017373400e-2"
"6,770000000000000e+2","1,757844463628220e-2","7,813460102749251e-2","6,031949426346550e-2","7,113661942836361e-2","3,871876381991850e-2","6,234442169335510e-2","3,544845195724790e-2","3,708118529022000e-2","4,801657985488590e-2","4,227472269595310e-2","2,632783964539980e-2","4,146684606850150e-2","2,763108994978740e-2","2,988381540951990e-2","2,263839430096310e-2","3,499439752381670e-2","2,595972771226260e-2","3,197154650856310e-2","1,750887579873340e-2"
"6,780000000000000e+2","1,769605897010900e-2","7,014630329751639e-2","5,302154885072720e-2","6,357557335830941e-2","3,526481807493260e-2","5,924087259376660e-2","3,244827951984070e-2","3,350261997925280e-2","4,498255294660120e-2","3,898972151427000e-2","2,388051560356000e-2","3,893648713696340e-2","2,468039371058690e-2","2,783285796282900e-2","2,035463194974940e-2","3,277005477090140e-2","2,452258454571500e-2","3,032966807381500e-2","1,561473752497820e-2"
"6,790000000000000e+2","1,800590784844320e-2","6,362812438296390e-2","4,678720210645080e-2","5,736981956137890e-2","3,259915364895180e-2","5,660097165783920e-2","2,970819678133640e-2","3,072769160054810e-2","4,228114448811580e-2","3,640454326100000e-2","2,149688575354470e-2","3,692687467477680e-2","2,244356869191260e-2","2,589929456034140e-2","1,824557570989770e-2","3,105720303094590e-2","2,270711068471580e-2","2,840648776452610e-2","1,401083404822970e-2"
"6,800000000000000e+2","1,811814718551310e-2","5,813199317823750e-2","4,208104278770360e-2","5,247781273873100e-2","3,089114302544160e-2","5,458508878084590e-2","2,739860928515370e-2","2,882516835582710e-2","3,996681664992960e-2","3,425258695514660e-2","1,972677927115730e-2","3,540259660983910e-2","2,053760663463200e-2","2,466153842833020e-2","1,641300333617530e-2","2,970911502145110e-2","2,145340953048680e-2","2,722475232762190e-2","1,291052626098230e-2"
"6,810000000000000e+2","1,810066816862300e-2","5,410601062163330e-2","3,814508532126370e-2","4,792913435360290e-2","2,924760877129760e-2","5,299322312499060e-2","2,601914131564740e-2","2,708748455462430e-2","3,851895647306590e-2","3,240224543890800e-2","1,864648564263250e-2","3,419565142352920e-2","1,903396039094800e-2","2,366157557130750e-2","1,528286874257160e-2","2,865244663772660e-2","2,091012768812620e-2","2,627925202861750e-2","1,214873170481360e-2"
"6,820000000000000e+2","1,840987684157150e-2","5,051497313177830e-2","3,468685710835980e-2","4,467262064192190e-2","2,765396575197600e-2","5,098444011046870e-2","2,481743990962550e-2","2,527323875607420e-2","3,675508624184680e-2","3,102850287844730e-2","1,736192737157750e-2","3,269555174775250e-2","1,794289604287610e-2","2,234056282727150e-2","1,386493983122800e-2","2,770050363911910e-2","1,975508925512630e-2","2,501807998187920e-2","1,093301284295300e-2"
"6,830000000000000e+2","1,836393228782990e-2","4,763544411262410e-2","3,207789395553040e-2","4,224133148089930e-2","2,665420459506290e-2","5,002437305730530e-2","2,345934610453980e-2","2,439606059272940e-2","3,587214602954830e-2","3,002412388069230e-2","1,648855852811060e-2","3,227830267854230e-2","1,676611391983410e-2","2,218279565129170e-2","1,320431929182520e-2","2,685804230295110e-2","1,962199037855940e-2","2,442319810536950e-2","1,058597237719590e-2"
"6,840000000000000e+2","1,846588848705110e-2","4,538065932812250e-2","2,954293261151940e-2","3,957569161623940e-2","2,559714500149470e-2","4,914739161209120e-2","2,248887765027240e-2","2,377213828288680e-2","3,460946686008720e-2","2,907724251350190e-2","1,566729147642800e-2","3,131977985777860e-2","1,585695391934440e-2","2,107590522112030e-2","1,248750777439340e-2","2,660897587781500e-2","1,877680164801030e-2","2,423443237522710e-2","9,860315010041421e-3"
"6,850000000000000e+2","1,877273095907260e-2","4,280570279846880e-2","2,769179893885950e-2","3,743826469988340e-2","2,485048398353070e-2","4,782289951978570e-2","2,159992215124640e-2","2,244101502318900e-2","3,374680403696920e-2","2,805021104017180e-2","1,470691288839240e-2","3,039534274138080e-2","1,508483515866750e-2","2,029383982317950e-2","1,149055811730350e-2","2,562575954751460e-2","1,835146590626040e-2","2,325760543534890e-2","9,259743112838840e-3"
"6,860000000000000e+2","1,888843360054450e-2","4,114964098830950e-2","2,583418020417390e-2","3,578291582324050e-2","2,402863639536330e-2","4,719799844620220e-2","2,072843803977340e-2","2,194412605655770e-2","3,313052365660900e-2","2,716096814668190e-2","1,437093367554700e-2","3,021998900882100e-2","1,439244902026940e-2","2,020116082239720e-2","1,109501646895970e-2","2,491838528702280e-2","1,774896516669820e-2","2,309103359461660e-2","8,834883331044230e-3"
"6,870000000000000e+2","1,915258631603940e-2","3,969039636603370e-2","2,435938005216020e-2","3,443510679309260e-2","2,362287439827940e-2","4,661280547991460e-2","1,984156640697330e-2","2,112553693694950e-2","3,225194844399150e-2","2,661937030308400e-2","1,382912434888150e-2","2,943206900502160e-2","1,374241087051360e-2","1,924039798371690e-2","1,016103865950700e-2","2,467801856778490e-2","1,745087232263350e-2","2,266132553962920e-2","8,499780596764960e-3"
"6,880000000000000e+2","1,903241989517510e-2","3,905627220887110e-2","2,368618161421860e-2","3,347796918795490e-2","2,308578292814030e-2","4,644550387424540e-2","1,994985989808710e-2","2,117023019465020e-2","3,203099394185420e-2","2,631601021584170e-2","1,372501125563210e-2","2,920640469793130e-2","1,322224891244500e-2","1,892623794480580e-2","1,049880116596240e-2","2,461406737540070e-2","1,711564196975760e-2","2,263574673080480e-2","8,740669229693909e-3"
"6,890000000000000e+2","1,935619075994070e-2","3,780447034597120e-2","2,253943543491550e-2","3,247927704342750e-2","2,264795265028560e-2","4,560791945850350e-2","1,934489040342690e-2","2,059510994760520e-2","3,134633245091040e-2","2,564466801070910e-2","1,310934473844850e-2","2,868801396823390e-2","1,254947708025010e-2","1,847413065416790e-2","9,745115968706162e-3","2,410148538413040e-2","1,662739822609500e-2","2,212387075591870e-2","8,143627114857501e-3"
"6,900000000000000e+2","1,934684155909880e-2","3,702951759604130e-2","2,179720806668500e-2","3,176090252234810e-2","2,230915274889060e-2","4,519971082270840e-2","1,891149435304350e-2","2,008168791580850e-2","3,111198931691270e-2","2,555655129000240e-2","1,286789857217170e-2","2,834941188005250e-2","1,247756823385330e-2","1,859753926123860e-2","9,624518567936680e-3","2,394595747707360e-2","1,669507521143650e-2","2,199040905999970e-2","7,800114902356080e-3"
"6,910000000000000e+2","1,963516804661750e-2","3,624945337290660e-2","2,113082746971410e-2","3,134102895623240e-2","2,173952731335930e-2","4,501666885445680e-2","1,866755046990000e-2","2,000290342198640e-2","3,050227280942840e-2","2,492289036250200e-2","1,254148167931790e-2","2,786969562595800e-2","1,207454364075460e-2","1,826758415480840e-2","9,152493195904179e-3","2,374152924740740e-2","1,632701926031300e-2","2,193005449981570e-2","7,294789934300230e-3"
"6,920000000000000e+2","1,974603979047290e-2","3,557292701775700e-2","2,036880516075210e-2","3,068460262730160e-2","2,161843591615560e-2","4,449678663826230e-2","1,828553268558240e-2","1,959438554233080e-2","3,030459412141610e-2","2,481868722725080e-2","1,212610538690700e-2","2,827930812080300e-2","1,201051673134200e-2","1,805386714015360e-2","8,905851664705200e-3","2,357647258607970e-2","1,618229308884650e-2","2,153688465310650e-2","7,231451596453619e-3"
"6,930000000000000e+2","1,987268236637590e-2","3,516501193887700e-2","2,023965509462720e-2","3,007957656094490e-2","2,141175667728870e-2","4,392015334601390e-2","1,823763703820770e-2","1,987377679411000e-2","3,003243269674590e-2","2,450482016249360e-2","1,229600274273400e-2","2,763177870260510e-2","1,152754425166240e-2","1,760103449978680e-2","8,813372015184749e-3","2,333843592749440e-2","1,607053744851030e-2","2,129842784836620e-2","7,416754069379981e-3"
"6,940000000000000e+2","2,015938991333770e-2","3,460876995385640e-2","1,949602452146550e-2","2,959636313567150e-2","2,130794165923080e-2","4,393128188161690e-2","1,764039473863140e-2","1,943180904183710e-2","2,947249802274790e-2","2,416263916840060e-2","1,189045323303380e-2","2,747857159039950e-2","1,104245007737650e-2","1,728284453281330e-2","8,405682466115019e-3","2,299918699233370e-2","1,589126564936080e-2","2,116335413311960e-2","7,002923200458060e-3"
"6,950000000000000e+2","2,006603581679620e-2","3,449459536140960e-2","1,955115704727790e-2","2,937107387087090e-2","2,100296204886790e-2","4,351191864827010e-2","1,761600282096120e-2","1,967999071564240e-2","2,946364928071620e-2","2,410913977905110e-2","1,203423579692050e-2","2,747049561498090e-2","1,100965131370440e-2","1,757915478611900e-2","8,391054938060750e-3","2,312701965284340e-2","1,558315551970460e-2","2,112252541704700e-2","7,379042913969139e-3"
"6,960000000000000e+2","2,024118229805690e-2","3,404514706522200e-2","1,896528279738540e-2","2,887069766843360e-2","2,069996777987320e-2","4,311371649904070e-2","1,719384087125420e-2","1,934282883667560e-2","2,917036997167260e-2","2,381461810016820e-2","1,129096008606640e-2","2,756280118787760e-2","1,081000843201580e-2","1,758367371695630e-2","7,938281928826261e-3","2,296977891129230e-2","1,591106596562620e-2","2,103782425056820e-2","7,100827790007710e-3"
"6,970000000000000e+2","2,044556898738820e-2","3,344006657002670e-2","1,833951463909400e-2","2,830934250970740e-2","2,042246883384450e-2","4,310485394627790e-2","1,719011654817480e-2","1,897871014837550e-2","2,884591137429420e-2","2,368066917610010e-2","1,139734614774100e-2","2,700192422717790e-2","1,070728468232980e-2","1,697672382523630e-2","7,663210465265280e-3","2,258459921998550e-2","1,538451004519190e-2","2,068547445669980e-2","6,478620340141940e-3"
"6,980000000000000e+2","2,066820381586940e-2","3,302611147070310e-2","1,818675524460750e-2","2,837445821541330e-2","1,991614494744420e-2","4,246921260034910e-2","1,661665293335010e-2","1,873938013042740e-2","2,876604443752500e-2","2,342662420730960e-2","1,133808298673000e-2","2,624232851276040e-2","1,000625888333110e-2","1,686025331632020e-2","7,426747491298221e-3","2,257863547956980e-2","1,496671936318730e-2","2,059732059742740e-2","6,303305805513600e-3"
"6,990000000000000e+2","2,058093208777890e-2","3,293182868342400e-2","1,800822551995490e-2","2,824748051589620e-2","2,012499868083880e-2","4,237053384418400e-2","1,677467912772720e-2","1,897743824243510e-2","2,875243581029350e-2","2,345740223442360e-2","1,095885516702750e-2","2,690410574500810e-2","1,047803252345010e-2","1,698054931797540e-2","7,530184706827560e-3","2,257125582087460e-2","1,521283680237460e-2","2,082772661411620e-2","6,704767773836310e-3"
"7,000000000000000e+2","2,085522897245980e-2","3,237808207854220e-2","1,758015390754090e-2","2,753169277289160e-2","1,977781395642720e-2","4,222728578417510e-2","1,644185410581470e-2","1,838292282952520e-2","2,877300514448920e-2","2,293542097833400e-2","1,102634054835640e-2","2,660749979148040e-2","1,015327020531910e-2","1,644427306738470e-2","7,324557904726410e-3","2,222869636075850e-2","1,506836778311570e-2","2,028269654846640e-2","6,632050869880190e-3"
"7,010000000000000e+2","2,113745054468430e-2","3,167351831720180e-2","1,759966727324850e-2","2,719077916744450e-2","1,945213562927680e-2","4,203537349121170e-2","1,593860886638430e-2","1,862318880897690e-2","2,826508102881650e-2","2,290556334318590e-2","1,073426171848410e-2","2,631745566065450e-2","1,001326201360890e-2","1,644750620591520e-2","7,294997091593320e-3","2,189005336268780e-2","1,475807074913180e-2","2,016304067340510e-2","6,235242431530230e-3"
"7,020000000000000e+2","2,107124018130400e-2","3,164035934537690e-2","1,690002184421760e-2","2,675163794625190e-2","1,943671298525830e-2","4,194124667106900e-2","1,590626575087780e-2","1,862619746404270e-2","2,829176433608310e-2","2,284383970033060e-2","1,076726567103980e-2","2,625514358171000e-2","9,887868255416770e-3","1,642351892322560e-2","6,998715305471250e-3","2,190125115198280e-2","1,492935957435400e-2","2,066259236862500e-2","6,277374331823820e-3"
"7,030000000000000e+2","2,154393116502030e-2","3,100055781139680e-2","1,629664956942670e-2","2,659578346676170e-2","1,853953954662880e-2","4,145891491083200e-2","1,543284853625550e-2","1,821394902403580e-2","2,782904068439240e-2","2,232814680222130e-2","1,022223064387300e-2","2,583669412722150e-2","9,120808825709461e-3","1,574694169239030e-2","6,904271974781700e-3","2,173416065197820e-2","1,442271547928220e-2","2,000612942581420e-2","5,782047721064590e-3"
"7,040000000000000e+2","2,178179402960430e-2","3,071546339863510e-2","1,567767558353850e-2","2,593086167444260e-2","1,853498680139320e-2","4,080231208495230e-2","1,517435736151620e-2","1,830629965628780e-2","2,787006015028400e-2","2,195354483468150e-2","1,004163765598890e-2","2,574226616579090e-2","9,406183201567390e-3","1,570441524540750e-2","6,421647460201140e-3","2,125591937917830e-2","1,453257722571450e-2","1,990217669145420e-2","6,002125167066620e-3"
"7,050000000000000e+2","2,179093555721770e-2","3,038434945757850e-2","1,576730496840940e-2","2,542951327370800e-2","1,824150532620450e-2","4,048262409744780e-2","1,504302138643390e-2","1,809667355484510e-2","2,758139892682550e-2","2,208161836655460e-2","1,022857879304740e-2","2,587176337795050e-2","9,144260358073400e-3","1,591384419764930e-2","6,510731671067850e-3","2,139288258268910e-2","1,419582159368210e-2","1,979504920274320e-2","5,887478619523940e-3"
"7,060000000000000e+2","2,204637883497150e-2","3,001742737267540e-2","1,525736986234410e-2","2,529247588193960e-2","1,817762723473030e-2","4,015981570351390e-2","1,457793725610220e-2","1,832508977481900e-2","2,753545292475780e-2","2,213655395755050e-2","1,012597209820230e-2","2,570267044278090e-2","8,743379374078670e-3","1,582513394044470e-2","6,352493927272140e-3","2,134690870707760e-2","1,409308286435590e-2","1,979346801920920e-2","5,510026973633210e-3"
"7,070000000000000e+2","2,212332440408210e-2","3,000525323540950e-2","1,544337610605100e-2","2,490736328355930e-2","1,783893860792150e-2","4,057939014458440e-2","1,465705171252510e-2","1,799242295170020e-2","2,730988854600690e-2","2,193353591347960e-2","9,991306077451650e-3","2,530470160319090e-2","9,073972220506789e-3","1,574920174115430e-2","6,174204635190850e-3","2,150822554367300e-2","1,395148096527490e-2","1,993272123116580e-2","5,542710361353759e-3"
"7,080000000000000e+2","2,243694060940390e-2","2,933514107299100e-2","1,463413051041840e-2","2,470765097285830e-2","1,782178481845590e-2","3,994077702532100e-2","1,438468410418840e-2","1,808445476979450e-2","2,735839494861900e-2","2,161978945553160e-2","9,945542239562301e-3","2,500113389093740e-2","8,805550887749510e-3","1,543478482575570e-2","5,981212176635310e-3","2,110159260484530e-2","1,363722590730900e-2","1,964707977245350e-2","5,269772832366070e-3"
"7,090000000000000e+2","2,264961604008100e-2","2,883299445843990e-2","1,423074815364560e-2","2,432608576401500e-2","1,751520372852890e-2","3,932408826972430e-2","1,419412937575430e-2","1,797628064158020e-2","2,687204994857090e-2","2,150600007477400e-2","9,701996305231400e-3","2,486829534560890e-2","8,685139843525880e-3","1,511588382561080e-2","5,741408481670660e-3","2,096746314285460e-2","1,358962954839360e-2","1,994417018169090e-2","5,366550562784820e-3"
"7,100000000000000e+2","2,290063560429720e-2","2,851968171445720e-2","1,426501962336820e-2","2,419379651200060e-2","1,731463614518410e-2","3,912376392816790e-2","1,363885194309130e-2","1,758302018293470e-2","2,691831537113910e-2","2,147681263319100e-2","9,573782653516581e-3","2,480447974097290e-2","8,350473547191640e-3","1,528776404673860e-2","5,732513629837561e-3","2,099279611264820e-2","1,330853004950760e-2","1,996873935170230e-2","5,356080116367160e-3"
"7,110000000000000e+2","2,303463611592160e-2","2,845647645404430e-2","1,424619269714040e-2","2,387007291490630e-2","1,727647042059290e-2","3,920551704340830e-2","1,352716036978380e-2","1,763722182554350e-2","2,689496212658750e-2","2,141415963714270e-2","9,813768832212480e-3","2,500270906059400e-2","8,652584992735781e-3","1,490049991343150e-2","5,801829843527330e-3","2,096334472390020e-2","1,366861769362610e-2","2,008939132149310e-2","5,424369856946430e-3"
"7,120000000000000e+2","2,326447737831560e-2","2,799553542927850e-2","1,372058498918140e-2","2,370947702363430e-2","1,719155305794680e-2","3,847882378200420e-2","1,334674113776650e-2","1,787334325984220e-2","2,683795667111770e-2","2,123522267258960e-2","9,768309345221430e-3","2,489140433933780e-2","8,310310847189090e-3","1,519248906377290e-2","5,528551258170620e-3","2,094535611437100e-2","1,338917072353250e-2","1,982106523203460e-2","5,615780136629670e-3"
"7,130000000000000e+2","2,346655561328660e-2","2,794612374841010e-2","1,366135403166200e-2","2,332296716274160e-2","1,694801121164510e-2","3,845106992202370e-2","1,337469180372390e-2","1,770154196808500e-2","2,685043486382850e-2","2,158777427879130e-2","9,407686210072141e-3","2,493787676282010e-2","8,134985963069590e-3","1,519110136015810e-2","5,698284108621690e-3","2,059533630938780e-2","1,347267020200230e-2","1,997458492386940e-2","5,293288581042320e-3"
