"WL","Baseline","1506-1","1506-2","1506-3","2306-1","2306-2","2306-3","2906-1","2906-2","2906-3","0607-1","0607-2","0607-3","1307-1","1307-2","1307-3","2007-1","2007-2","2007-3","2707-1","2707-2","2707-3","0308-1","0308-2","0308-3"
"6,460000000000000e+2","1,016050946224890e-2","6,179075272445420e-2","6,252517612944140e-2","5,515578290999100e-2","6,654321869270401e-2","6,468629678221180e-2","7,206744288715370e-2","7,498028950493501e-2","6,682205892718070e-2","6,081490254842700e-2","7,426448741045490e-2","5,544838855183190e-2","7,331953145902190e-2","6,304047433569759e-2","6,478156115851380e-2","6,587687415808330e-2","7,158677315477460e-2","7,408919401428800e-2","7,346488651679659e-2","1,028454975867860e-1","9,722755985711240e-2","9,655571866063701e-2","7,591532271521720e-2","6,936951989492470e-2","5,993059169283400e-2"
"6,470000000000000e+2","1,039264280342370e-2","6,675327370898370e-2","6,762539361256190e-2","5,982077062719380e-2","7,273414242017280e-2","7,066535677741230e-2","7,843812025196640e-2","8,100808218943339e-2","7,231628002347970e-2","6,670612313068019e-2","8,013761267736150e-2","6,108340098179800e-2","7,972124919128861e-2","6,956607528511910e-2","7,137699754500050e-2","7,267230665145330e-2","7,893645869970501e-2","8,174344494872010e-2","8,059876819201480e-2","1,137734518712810e-1","1,078415776825570e-1","1,072195860186390e-1","8,299374036063240e-2","7,622202462753371e-2","6,649948471247750e-2"
"6,480000000000000e+2","1,052444735744920e-2","7,283271902012541e-2","7,380947830144670e-2","6,581552450659500e-2","8,006758884116739e-2","7,817029395549790e-2","8,622945254736219e-2","8,814944001032430e-2","7,895752228692259e-2","7,357756359607109e-2","8,745919925724960e-2","6,762262496760790e-2","8,754514659425530e-2","7,737420242427979e-2","7,890622418993259e-2","8,103986097442941e-2","8,751762258098960e-2","9,094497479923290e-2","8,955598424894789e-2","1,270091523437750e-1","1,206348262400890e-1","1,200060059333570e-1","9,136313978770370e-2","8,432251671415130e-2","7,426251619554899e-2"
"6,490000000000000e+2","1,053273900092730e-2","7,992219274656190e-2","8,108433137773360e-2","7,314398616384350e-2","8,904506111152139e-2","8,707848342801219e-2","9,563664938897880e-2","9,671845659190501e-2","8,720084107835730e-2","8,202323728415750e-2","9,639719109515750e-2","7,559221925396000e-2","9,698461206565530e-2","8,669039963413059e-2","8,814383289529080e-2","9,076464838056771e-2","9,828105550580150e-2","1,015560163302850e-1","9,992685540481230e-2","1,428167430324630e-1","1,358446859594290e-1","1,353238046457350e-1","1,012911783502830e-1","9,456799911794240e-2","8,376464703714570e-2"
"6,500000000000000e+2","1,069973752096980e-2","8,798746512838010e-2","8,959126729098720e-2","8,107752235738240e-2","9,934036570068000e-2","9,741586910833360e-2","1,061905584824050e-1","1,067562934555050e-1","9,649544772630501e-2","9,161240907078371e-2","1,067935257851160e-1","8,502108189702530e-2","1,078894225615810e-1","9,747663750328731e-2","9,892274836389040e-2","1,021570463717790e-1","1,103445761438670e-1","1,140722429096010e-1","1,122101090770590e-1","1,615634253717490e-1","1,533112056136690e-1","1,528786820457740e-1","1,129340821822060e-1","1,060389160523170e-1","9,490891018154709e-2"
"6,510000000000000e+2","1,106265515389880e-2","9,713819496048480e-2","9,892614724991480e-2","9,005745049938781e-2","1,107940550972290e-1","1,089181869841590e-1","1,179445449887000e-1","1,180665512458920e-1","1,068666918226080e-1","1,021272915408970e-1","1,179361567216760e-1","9,541072766260670e-2","1,196715505560520e-1","1,095906992021300e-1","1,110296599198090e-1","1,150808169593260e-1","1,237198308986030e-1","1,282757445753760e-1","1,255042137225240e-1","1,820125345218460e-1","1,729023627662960e-1","1,726821322411870e-1","1,259858440432490e-1","1,188538387621340e-1","1,068964252984040e-1"
"6,520000000000000e+2","1,124011059008330e-2","1,077169413610190e-1","1,100081051260500e-1","1,006645772400100e-1","1,238571901313560e-1","1,220898921597990e-1","1,317281393375550e-1","1,310336499961110e-1","1,186937179202970e-1","1,144783060899210e-1","1,307941370780520e-1","1,074700157295430e-1","1,335876307023270e-1","1,236408862037960e-1","1,247489381739220e-1","1,295604097243130e-1","1,392328593611660e-1","1,444247623111680e-1","1,414361894910370e-1","2,057395112198450e-1","1,956839557218120e-1","1,953818469509920e-1","1,409588225842610e-1","1,335486376363430e-1","1,205815933435740e-1"
"6,530000000000000e+2","1,139659430787190e-2","1,187669653211570e-1","1,214598156620300e-1","1,116602985717600e-1","1,375708796097780e-1","1,361553610704470e-1","1,461976817545360e-1","1,447014523567820e-1","1,313007078202810e-1","1,276407573222770e-1","1,447435864434400e-1","1,198694789034450e-1","1,479957895097580e-1","1,382627478868140e-1","1,391092878136830e-1","1,450192697889080e-1","1,557086947082720e-1","1,615319919241390e-1","1,578795228418660e-1","2,304767506049500e-1","2,196172259521400e-1","2,190358787468530e-1","1,566311386537000e-1","1,492851427303880e-1","1,355736399565570e-1"
"6,540000000000000e+2","1,176786771409750e-2","1,296801995438090e-1","1,326394765372670e-1","1,223815913660580e-1","1,511471727614560e-1","1,499469843478960e-1","1,603073197634530e-1","1,579257096710060e-1","1,437192623564660e-1","1,402806720031340e-1","1,583974417079400e-1","1,325444062022450e-1","1,621997465700410e-1","1,526345075323990e-1","1,533602633233060e-1","1,601060734473010e-1","1,718872093176390e-1","1,786090489982900e-1","1,741294962477870e-1","2,554247321181930e-1","2,431355474528820e-1","2,428353952966490e-1","1,722656317806080e-1","1,647735007934370e-1","1,505110819915530e-1"
"6,550000000000000e+2","1,178749857262440e-2","1,411205160934420e-1","1,442611133335620e-1","1,337753258352590e-1","1,657302395460880e-1","1,641581371770500e-1","1,750411995731890e-1","1,720514291472490e-1","1,567183612497660e-1","1,534483314399930e-1","1,726154188435030e-1","1,454042021820260e-1","1,774096272410310e-1","1,678854530091350e-1","1,685233401047330e-1","1,759311354924520e-1","1,888829882701470e-1","1,965107664854440e-1","1,909892235946380e-1","2,808627134519500e-1","2,676236458388330e-1","2,677009689684670e-1","1,886980649917650e-1","1,810310734270320e-1","1,657280434986430e-1"
"6,560000000000000e+2","1,209169855501020e-2","1,519537415867030e-1","1,556162672290490e-1","1,443125060970240e-1","1,790736006766680e-1","1,776236237169010e-1","1,889171486706050e-1","1,850490973354790e-1","1,689810515709620e-1","1,662807281522850e-1","1,860572298334710e-1","1,576459366889000e-1","1,916925777426090e-1","1,824468149911400e-1","1,828389823215070e-1","1,912506511143520e-1","2,049143586858570e-1","2,128621543823200e-1","2,073703213019880e-1","3,049859579434750e-1","2,909574404767150e-1","2,911944157297740e-1","2,041327612220450e-1","1,962120591730420e-1","1,801973487377320e-1"
"6,570000000000000e+2","1,224338743937480e-2","1,627717983481110e-1","1,669049856247220e-1","1,548521376694370e-1","1,924209590071040e-1","1,914673356667590e-1","2,025628368236750e-1","1,982394851351020e-1","1,812382783568600e-1","1,787473552024420e-1","1,994498199760560e-1","1,699725971761510e-1","2,058672268266600e-1","1,970036759881520e-1","1,971082648043520e-1","2,063817513543630e-1","2,207617854990780e-1","2,295475595226100e-1","2,234340684195430e-1","3,289086458338280e-1","3,140730023431610e-1","3,144293278937450e-1","2,193880922502980e-1","2,118210082650980e-1","1,950441314823810e-1"
"6,580000000000000e+2","1,227621713101430e-2","1,727453371573260e-1","1,772342217053120e-1","1,647371385021490e-1","2,047088572481010e-1","2,038837841728860e-1","2,153396685751780e-1","2,103467246135000e-1","1,925230427204930e-1","1,905178057739930e-1","2,116031135943210e-1","1,811455263126170e-1","2,189170750382410e-1","2,101337312497750e-1","2,101051953441360e-1","2,202925518775840e-1","2,356460612552610e-1","2,448899717705510e-1","2,380529472763730e-1","3,508906177912530e-1","3,351420213171280e-1","3,354104332629940e-1","2,337088530423080e-1","2,257913240990490e-1","2,085057673619970e-1"
"6,590000000000000e+2","1,250350950024560e-2","1,815067905838450e-1","1,861994903594710e-1","1,734514735554890e-1","2,155510022190360e-1","2,148015699254410e-1","2,267691120939210e-1","2,209567495964920e-1","2,024704455206350e-1","2,005414547811910e-1","2,225716220568880e-1","1,911185669997550e-1","2,304968628177830e-1","2,218045571382330e-1","2,216783157924840e-1","2,323277911840540e-1","2,484423531483710e-1","2,580866215872290e-1","2,510835098330120e-1","3,704366718381710e-1","3,539004642906550e-1","3,542848318411480e-1","2,463408179253720e-1","2,383870886558120e-1","2,202011022503500e-1"
"6,600000000000000e+2","1,277495598866420e-2","1,885143753744100e-1","1,932277188625170e-1","1,802032907561000e-1","2,238375454927390e-1","2,230697507003060e-1","2,353803469384760e-1","2,292995593739520e-1","2,101780568276920e-1","2,084896728804830e-1","2,311176987236070e-1","1,989337609188080e-1","2,392854354345980e-1","2,306254855455630e-1","2,306581697508770e-1","2,421548801434300e-1","2,584590861311100e-1","2,685218325130880e-1","2,611584665585960e-1","3,858387946611900e-1","3,682279784917590e-1","3,691809756383930e-1","2,560680495092740e-1","2,480678386669800e-1","2,292208453754670e-1"
"6,610000000000000e+2","1,308125673768670e-2","1,931563480069590e-1","1,982706139034430e-1","1,848656391628740e-1","2,293419061805230e-1","2,288369018683290e-1","2,412645660689520e-1","2,349566677374520e-1","2,154992577182940e-1","2,138700328495970e-1","2,367615534848960e-1","2,042960071635590e-1","2,455355291833610e-1","2,372307776406640e-1","2,370391285401980e-1","2,487790396596490e-1","2,653339192785800e-1","2,757268907093270e-1","2,679987997208800e-1","3,957603380704580e-1","3,783259289555860e-1","3,790786494202090e-1","2,628400880262790e-1","2,546720075182330e-1","2,358427340828530e-1"
"6,620000000000000e+2","1,334790963129610e-2","1,952919620506280e-1","2,006074702626060e-1","1,871681322948430e-1","2,319111725343610e-1","2,314709372285530e-1","2,438924150799790e-1","2,375709038742840e-1","2,179968739300200e-1","2,166963215024830e-1","2,394067472405770e-1","2,067073996069650e-1","2,482656675095310e-1","2,401948502704420e-1","2,397228398251540e-1","2,516980108122630e-1","2,682966940348450e-1","2,789543101067810e-1","2,708581412858650e-1","4,007356302967560e-1","3,830477930145700e-1","3,836024477383730e-1","2,660916676040970e-1","2,576651325979590e-1","2,386480307457770e-1"
"6,630000000000000e+2","1,335991605282960e-2","1,949701552649760e-1","2,003731690821540e-1","1,867106757747960e-1","2,309475823341020e-1","2,307026903958030e-1","2,429118886148630e-1","2,369992181996620e-1","2,175209637935850e-1","2,161112829564570e-1","2,386665441992030e-1","2,061466598697310e-1","2,475912439669630e-1","2,395754212649060e-1","2,390944515579960e-1","2,509514003661440e-1","2,671564193828890e-1","2,780352789017930e-1","2,697806913285150e-1","3,993505156101630e-1","3,817624338554010e-1","3,824835852434930e-1","2,653916185359320e-1","2,570134142523240e-1","2,379671178737490e-1"
"6,640000000000000e+2","1,347737976262780e-2","1,916029570834420e-1","1,968083039317560e-1","1,834487656333800e-1","2,268102196848880e-1","2,261041892345080e-1","2,382220814679700e-1","2,329513900850640e-1","2,136437923030890e-1","2,123167230525620e-1","2,344565904240320e-1","2,023107063547000e-1","2,431408111313750e-1","2,348328169608150e-1","2,347775026536440e-1","2,463461119811460e-1","2,618636044015770e-1","2,722097747294200e-1","2,643869536979910e-1","3,913250782382430e-1","3,740632880768200e-1","3,745603441577330e-1","2,602787079638810e-1","2,520995768642070e-1","2,332823592039980e-1"
"6,650000000000000e+2","1,401004031472460e-2","1,851706633981920e-1","1,901831974842570e-1","1,769742095711030e-1","2,184436319690450e-1","2,177801284358700e-1","2,296583956794570e-1","2,248231986973360e-1","2,063161255144080e-1","2,047912798904870e-1","2,260507671197170e-1","1,947240424740010e-1","2,344508008922910e-1","2,263335230532840e-1","2,263616488152050e-1","2,373011109831390e-1","2,518910694783240e-1","2,619346614776830e-1","2,543515157188120e-1","3,772159573315700e-1","3,603888652004120e-1","3,609029280654130e-1","2,513394172993730e-1","2,431414588690340e-1","2,245587594746090e-1"
"6,660000000000000e+2","1,412327470152750e-2","1,773013325899250e-1","1,819923135405860e-1","1,692372073363120e-1","2,083106972871760e-1","2,073570524764880e-1","2,192143733834640e-1","2,150862738599680e-1","1,971246079108480e-1","1,955377919546410e-1","2,160718107980210e-1","1,857192520989030e-1","2,238094576653470e-1","2,157693102660040e-1","2,157047751830660e-1","2,260796030946350e-1","2,396019234940070e-1","2,492052066021550e-1","2,423296604442950e-1","3,589379730328020e-1","3,431003496081640e-1","3,436395278405890e-1","2,400152510227550e-1","2,318027263348390e-1","2,139776117770010e-1"
"6,670000000000000e+2","1,433898303271210e-2","1,674288691071140e-1","1,720500331534560e-1","1,597403077226910e-1","1,958777621953980e-1","1,951266084584990e-1","2,064308167257210e-1","2,032487281099390e-1","1,862676842226790e-1","1,843001584915210e-1","2,039596790598640e-1","1,745658796987860e-1","2,109357608723940e-1","2,026632597808790e-1","2,030757821999540e-1","2,129608840806540e-1","2,249937830721240e-1","2,341242276290050e-1","2,277904921063380e-1","3,371443294020720e-1","3,221876398074290e-1","3,225824400050540e-1","2,261184365759690e-1","2,177670269619090e-1","2,009799020493960e-1"
"6,680000000000000e+2","1,442677062818340e-2","1,568879010641580e-1","1,611096816337480e-1","1,492769977095320e-1","1,826980576970590e-1","1,816924507090020e-1","1,926533815261920e-1","1,904706590490250e-1","1,744418211138760e-1","1,716449238133760e-1","1,907947494896260e-1","1,626225943081990e-1","1,968465575071050e-1","1,888298025310000e-1","1,890087453663410e-1","1,980122634987080e-1","2,092183501876310e-1","2,173575860512480e-1","2,117828174379160e-1","3,133920436891650e-1","2,993657763255540e-1","2,996781475710400e-1","2,111018942711760e-1","2,028175192299830e-1","1,865705376359330e-1"
"6,690000000000000e+2","1,452828947065240e-2","1,453884280279260e-1","1,492673527654690e-1","1,379812951971330e-1","1,682424531820550e-1","1,671237618562590e-1","1,779191805610680e-1","1,764673599038710e-1","1,612838463619880e-1","1,581373350537320e-1","1,766237557020580e-1","1,495180619510070e-1","1,820297798875710e-1","1,736451632357850e-1","1,738472641912770e-1","1,817734144972410e-1","1,918131635492470e-1","1,996453082927650e-1","1,944598446481980e-1","2,875120804365920e-1","2,746633737465820e-1","2,747885689307660e-1","1,947494398911130e-1","1,867010250484960e-1","1,709858126292680e-1"
"6,700000000000000e+2","1,481248938833270e-2","1,333231714115110e-1","1,365385809481630e-1","1,261847906406680e-1","1,531929515948640e-1","1,515138785415600e-1","1,622668145475480e-1","1,613365703674130e-1","1,473483922179990e-1","1,443174188113630e-1","1,612860972158590e-1","1,356109359872150e-1","1,658154876387610e-1","1,575203133525910e-1","1,580626864878170e-1","1,649735124289160e-1","1,736331281899000e-1","1,807998726090020e-1","1,766872951604670e-1","2,603377596766390e-1","2,486647284366950e-1","2,485699634435650e-1","1,776946491387670e-1","1,694936855804260e-1","1,545797485712320e-1"
"6,710000000000000e+2","1,510697045312450e-2","1,206872011952470e-1","1,237796202526260e-1","1,138270395264850e-1","1,373094067040530e-1","1,358508039335850e-1","1,458350489533240e-1","1,461717085034140e-1","1,333719032265640e-1","1,295478773129020e-1","1,453980218485630e-1","1,213168637692060e-1","1,493935368111760e-1","1,404152572869440e-1","1,414449616275180e-1","1,472323115345250e-1","1,548509034705600e-1","1,612919113517460e-1","1,578154510889950e-1","2,321797806392460e-1","2,217153461506070e-1","2,212154216766270e-1","1,598616536690930e-1","1,516863833615860e-1","1,377043417721560e-1"
"6,720000000000000e+2","1,541187233074120e-2","1,083242488981740e-1","1,110458325592770e-1","1,015643793993380e-1","1,219130382660970e-1","1,202508434138600e-1","1,297605062929980e-1","1,313278473212570e-1","1,192193861909900e-1","1,151832664127510e-1","1,305649487938430e-1","1,074625027078760e-1","1,330834008841340e-1","1,240955426406860e-1","1,253269406812160e-1","1,300117843561100e-1","1,364450539843980e-1","1,421266010393670e-1","1,392809786803860e-1","2,047102279504590e-1","1,949545965023040e-1","1,947926950053540e-1","1,424660129801550e-1","1,343670705020550e-1","1,210772099894350e-1"
"6,730000000000000e+2","1,544414624722820e-2","9,667483451867120e-2","9,914773018087320e-2","8,994039010527099e-2","1,076341198437750e-1","1,059058958406410e-1","1,145429098036780e-1","1,170348903858110e-1","1,061103532027040e-1","1,012908228191250e-1","1,158733327423460e-1","9,398529505142219e-2","1,177062589997450e-1","1,086537272141170e-1","1,099322339622790e-1","1,135939940541480e-1","1,191781558970950e-1","1,240493671766600e-1","1,218874084711650e-1","1,782287441623410e-1","1,696789778873650e-1","1,691028126017310e-1","1,261428228651600e-1","1,180299690653440e-1","1,051913169446560e-1"
"6,740000000000000e+2","1,584285837256760e-2","8,551739182335250e-2","8,745569776410040e-2","7,881562466161179e-2","9,362432580997459e-2","9,148146504674661e-2","1,003154623562190e-1","1,030828157062790e-1","9,332068086771179e-2","8,834235730148690e-2","1,016485645673040e-1","8,139542251840670e-2","1,026395095811080e-1","9,355337935520131e-2","9,510938988292981e-2","9,752289195520990e-2","1,025119719693580e-1","1,066273573098450e-1","1,052840182870760e-1","1,528564483961550e-1","1,455576545005730e-1","1,450569587387490e-1","1,100297961945690e-1","1,019016597935150e-1","9,010330555550480e-2"
"6,750000000000000e+2","1,587366398584730e-2","7,510767943253120e-2","7,684364634928710e-2","6,883721755768179e-2","8,091746295879850e-2","7,890002130282760e-2","8,727796182002330e-2","9,052028935155550e-2","8,186098158175350e-2","7,653790656835090e-2","8,906712303032710e-2","6,981236250991940e-2","8,945015542647530e-2","8,003271100669219e-2","8,173712003053030e-2","8,323891102816730e-2","8,775338637211280e-2","9,113587642808640e-2","9,040290023353741e-2","1,301773200459670e-1","1,240430801317390e-1","1,231164527837620e-1","9,599231706511410e-2","8,738045962837850e-2","7,660246599693320e-2"
"6,760000000000000e+2","1,610042941707250e-2","6,606549617570290e-2","6,752275133919920e-2","5,999696371710110e-2","6,971295546307819e-2","6,765635288955110e-2","7,564544090624629e-2","7,958064420573170e-2","7,168643934714300e-2","6,617696911811930e-2","7,781828462873840e-2","5,959489092248730e-2","7,777436883240800e-2","6,777124149686741e-2","6,967964023037470e-2","7,061654480663030e-2","7,458491099663600e-2","7,748803181534160e-2","7,705758713064539e-2","1,099983056827120e-1","1,042228758026920e-1","1,035663052425150e-1","8,319500440673510e-2","7,472939949959110e-2","6,455494070291150e-2"
"6,770000000000000e+2","1,627756198760750e-2","5,812842276265140e-2","5,903045283106870e-2","5,192700742169320e-2","5,986069815526030e-2","5,776034317917620e-2","6,531893475647900e-2","6,987377232587200e-2","6,268477141127250e-2","5,643281592652240e-2","6,802636344781721e-2","5,067782783602290e-2","6,715849506206201e-2","5,712724394119630e-2","5,932020479095090e-2","5,964468284707010e-2","6,290074576481920e-2","6,510116251539730e-2","6,518611329617700e-2","9,190619437001630e-2","8,732260474423661e-2","8,644887156006451e-2","7,221464233129410e-2","6,351392595120500e-2","5,373723971384820e-2"
"6,780000000000000e+2","1,650217011788540e-2","5,140271798513750e-2","5,227382672469160e-2","4,513914980741330e-2","5,181267360663250e-2","4,937367320793440e-2","5,689123239481440e-2","6,173918396853960e-2","5,530965901460100e-2","4,875328801361130e-2","5,975125266039970e-2","4,304339109381760e-2","5,815583459729010e-2","4,838534503478190e-2","5,060372123320850e-2","5,058968068165110e-2","5,296448027355070e-2","5,485463299697530e-2","5,569165912735370e-2","7,719540815514590e-2","7,310685464170261e-2","7,218448796581379e-2","6,286512512404579e-2","5,438007941292980e-2","4,454348115701150e-2"
"6,790000000000000e+2","1,652528821581980e-2","4,612897842478260e-2","4,683723442611500e-2","4,004637933147780e-2","4,525676603348220e-2","4,297669283886690e-2","5,027734021748540e-2","5,548366830357760e-2","4,918619011646180e-2","4,287183094698420e-2","5,314829801796040e-2","3,714607874123700e-2","5,149894301575470e-2","4,144405970102800e-2","4,373400441944450e-2","4,346935458953720e-2","4,538682831251070e-2","4,685901215734640e-2","4,795176072273420e-2","6,554216448006279e-2","6,204728257012120e-2","6,064613637079110e-2","5,537786936460360e-2","4,714278495565600e-2","3,778674545144170e-2"
"6,800000000000000e+2","1,689339245842610e-2","4,150966850476830e-2","4,202607551841470e-2","3,546656312786530e-2","3,961281264445510e-2","3,717460052112740e-2","4,442499984553980e-2","4,993114649053810e-2","4,405335598386310e-2","3,728816344678170e-2","4,732184662341650e-2","3,187065129897450e-2","4,540594422874700e-2","3,495811298918280e-2","3,755190029449270e-2","3,679569887929310e-2","3,882615449805190e-2","4,010141609699080e-2","4,105604115314210e-2","5,530593252940100e-2","5,229205909677780e-2","5,081077560060170e-2","4,899953452497160e-2","4,072644839675000e-2","3,173672446066030e-2"
"6,810000000000000e+2","1,703428958420440e-2","3,802643967749500e-2","3,827784316002680e-2","3,191466316671610e-2","3,523552816551260e-2","3,259259793267090e-2","3,968618989353280e-2","4,556549393598890e-2","3,979580529943140e-2","3,290867036932410e-2","4,300735863308570e-2","2,790396352133760e-2","4,063830730511200e-2","3,009143594275750e-2","3,266859216562220e-2","3,182936362463290e-2","3,351302408821010e-2","3,450715355856780e-2","3,579011607208230e-2","4,722730228734350e-2","4,438380036952540e-2","4,306662723527760e-2","4,415452973030370e-2","3,568302375450110e-2","2,699928577578010e-2"
"6,820000000000000e+2","1,701559355475390e-2","3,502242324671630e-2","3,541430569177960e-2","2,895713298503210e-2","3,157091598304340e-2","2,896510797128830e-2","3,589305940576530e-2","4,209449185601980e-2","3,679175544794530e-2","2,949748749596310e-2","3,950852780234960e-2","2,468228158478780e-2","3,673341492207070e-2","2,610867237472610e-2","2,896231396145640e-2","2,774982627465530e-2","2,903044561507180e-2","2,989862475838780e-2","3,149207061684050e-2","4,039733409161370e-2","3,812386083372920e-2","3,655425550141600e-2","4,016121165565440e-2","3,166482052643390e-2","2,319126104037880e-2"
"6,830000000000000e+2","1,717346620188600e-2","3,245432549285750e-2","3,276808747149190e-2","2,642413490135620e-2","2,845662035296690e-2","2,566040765823960e-2","3,268464459446070e-2","3,882062785906470e-2","3,365682064110670e-2","2,648858207650750e-2","3,621096078288050e-2","2,162417891996700e-2","3,343752716331740e-2","2,293643871437640e-2","2,537167220823750e-2","2,424003751372390e-2","2,529249937387870e-2","2,603993908155970e-2","2,789087561559020e-2","3,481164594641350e-2","3,271080889912800e-2","3,123122090257350e-2","3,665482962142650e-2","2,794393010051970e-2","1,962317050303520e-2"
"6,840000000000000e+2","1,740763103141850e-2","3,007495383395800e-2","3,036070662014310e-2","2,428224379324350e-2","2,582592866863340e-2","2,301784682222810e-2","2,998655306970890e-2","3,601752699406810e-2","3,113905268551160e-2","2,399246099156110e-2","3,335921874722930e-2","1,928100157188100e-2","3,042328040999920e-2","1,976030717554560e-2","2,257176075455100e-2","2,125644853136280e-2","2,226308515446410e-2","2,278628925946650e-2","2,468127981741520e-2","2,980344628906610e-2","2,816472861683020e-2","2,636335006667390e-2","3,351500810252640e-2","2,482539916324400e-2","1,675373719712040e-2"
"6,850000000000000e+2","1,774110471646780e-2","2,797786862760610e-2","2,849294017427690e-2","2,237582581918180e-2","2,344620728048170e-2","2,088690989242650e-2","2,766761144475760e-2","3,378669566557460e-2","2,896496171871310e-2","2,178674320087370e-2","3,096443441177310e-2","1,696117331106410e-2","2,787237097245010e-2","1,724142506498080e-2","2,008240634540540e-2","1,828867114972380e-2","1,941278250491940e-2","1,995947270654510e-2","2,190504811428820e-2","2,589332346487120e-2","2,395870681404220e-2","2,244277525087440e-2","3,104800376386610e-2","2,228436425987580e-2","1,406321985939970e-2"
"6,860000000000000e+2","1,787919523707780e-2","2,653238336630150e-2","2,693544867505440e-2","2,097696199853240e-2","2,179718514233300e-2","1,888454179395660e-2","2,573998599383570e-2","3,225178694855380e-2","2,748860763289030e-2","1,991906781035660e-2","2,929353038587090e-2","1,533855166568240e-2","2,612897388247780e-2","1,519633144283340e-2","1,813608238000380e-2","1,633572357829520e-2","1,679436760968000e-2","1,790365682111310e-2","1,959304742054250e-2","2,262970393761020e-2","2,087265980514170e-2","1,945793242083300e-2","2,917454552842250e-2","2,030497473389660e-2","1,222521119395330e-2"
"6,870000000000000e+2","1,801675219064850e-2","2,531134224168890e-2","2,561810198802950e-2","1,961612511228070e-2","2,007857369613770e-2","1,736525367231010e-2","2,403414419010020e-2","3,064375406552630e-2","2,600396330939800e-2","1,850165035220420e-2","2,776657516812980e-2","1,400951447160640e-2","2,446658362686400e-2","1,353343305999360e-2","1,644873412538780e-2","1,450936891219530e-2","1,561243361670440e-2","1,595429358175980e-2","1,819270039077540e-2","1,987462735904890e-2","1,849285313606190e-2","1,674835554860080e-2","2,735478433688460e-2","1,849106316398480e-2","1,060608476048140e-2"
"6,880000000000000e+2","1,818374020643910e-2","2,426655458526680e-2","2,464229993299240e-2","1,843021686606520e-2","1,886125157363020e-2","1,614573268324800e-2","2,280336629596290e-2","2,921729002975870e-2","2,465045192504010e-2","1,715911805652620e-2","2,638436267189000e-2","1,267890118746380e-2","2,291413022267580e-2","1,215022040530340e-2","1,508892152267740e-2","1,325979210713600e-2","1,409675500720470e-2","1,452341364622470e-2","1,667186216560540e-2","1,778561245955330e-2","1,651803493207090e-2","1,482471207079890e-2","2,619850003665510e-2","1,702078094814670e-2","8,988205861757709e-3"
"6,890000000000000e+2","1,824835442009410e-2","2,335051976843570e-2","2,381193983488100e-2","1,771831523095180e-2","1,789354199149020e-2","1,537119678902390e-2","2,215792500351020e-2","2,830743985352890e-2","2,376818122826330e-2","1,638373688232320e-2","2,514733952944200e-2","1,190176783730240e-2","2,205147857676170e-2","1,102247980323210e-2","1,411205808592020e-2","1,210609688323470e-2","1,325302376530970e-2","1,342949571832760e-2","1,590879939759630e-2","1,603324259750600e-2","1,511139591017340e-2","1,321984001848660e-2","2,511960917057630e-2","1,584066763403630e-2","8,052211627839661e-3"
"6,900000000000000e+2","1,830359952654000e-2","2,283140750292470e-2","2,286004598310380e-2","1,697850166717530e-2","1,729294879824510e-2","1,450747965719410e-2","2,128599840201420e-2","2,743124934587970e-2","2,295954826351500e-2","1,542424418711480e-2","2,465154454938100e-2","1,106303752407520e-2","2,127453318262030e-2","1,020603753341180e-2","1,298474536510000e-2","1,123431167877870e-2","1,254376473876510e-2","1,272759969244250e-2","1,489704432185930e-2","1,483451183180500e-2","1,353105868157440e-2","1,161261013692550e-2","2,434285471287390e-2","1,526525522683840e-2","7,220264764116230e-3"
"6,910000000000000e+2","1,856189425573210e-2","2,191151496901950e-2","2,210155670234100e-2","1,601210447585020e-2","1,609837139529370e-2","1,355141907300050e-2","2,043030529816400e-2","2,646879873914820e-2","2,228182399761430e-2","1,444091369219350e-2","2,351447415436280e-2","1,040752032231040e-2","2,035643268525120e-2","9,203695190142139e-3","1,202451129240230e-2","1,051322033588600e-2","1,151009878653480e-2","1,166018083420320e-2","1,398206874170450e-2","1,345883787770760e-2","1,235112857480890e-2","1,069617602787330e-2","2,361874363773790e-2","1,425675276468930e-2","6,353538893686510e-3"
"6,920000000000000e+2","1,891442884441430e-2","2,108258345236540e-2","2,142314841253800e-2","1,530580927179560e-2","1,535045495183310e-2","1,262315255969000e-2","1,944756150366330e-2","2,550391148077490e-2","2,117172877424670e-2","1,344691894538510e-2","2,279449829803950e-2","9,494019461199970e-3","1,920905684207840e-2","8,521642540917090e-3","1,139754044851800e-2","9,424464310133750e-3","1,080522966292810e-2","1,083247239076290e-2","1,336599644189630e-2","1,241422113160380e-2","1,132452118318750e-2","9,619013458081179e-3","2,266757488446430e-2","1,335811446711150e-2","5,503657494292210e-3"
"6,930000000000000e+2","1,904839355857360e-2","2,044917953588740e-2","2,099944046979620e-2","1,484559750792480e-2","1,493123975644640e-2","1,229950035854660e-2","1,905774521964500e-2","2,485921828449310e-2","2,057570845390220e-2","1,299158437358340e-2","2,189484238394660e-2","8,825713703341370e-3","1,866741337388380e-2","7,929180591557840e-3","1,077322747930080e-2","8,611310990105301e-3","1,041306594589540e-2","1,028644824569400e-2","1,273208760126340e-2","1,165977774655100e-2","1,065067089866270e-2","8,804272242701029e-3","2,226494771560310e-2","1,285975340426130e-2","4,946964137790180e-3"
