"WL","Baseline","1008-1","1008-2","1008-3","1708-1","1708-2","1708-3","2408-1","2408-2","2408-3","3108-1","3108-2","3108-3","0709-1","0709-2","0709-3","1409-1","1409-2","1409-3","2109-1","2109-2","2109-3","2809-1","2809-2","2809-3","0610-1","0610-2","0610-3","1210-1","1210-2","1210-3","1910-1","1910-2","1910-3","2610-1","2610-2","2610-3","0411-1","0411-2","0411-3","0911-1","0911-2","0911-3","1611-1","1611-2","1611-3","x column","y column","x column 1","y column 1"
"5,630000000000000e+2","-9,660153575704750e-3","2,000803000408580e-2","2,204865630967580e-2","1,967446830043070e-2","1,701466545690520e-2","2,277030864139750e-2","1,943010948509160e-2","1,548993093988970e-2","2,294325066713420e-2","1,749504641022490e-2","2,934018749376070e-2","2,181465363290330e-2","3,252218870497870e-2","1,327552708310390e-2","1,736536788939130e-2","1,981499410026890e-2","1,811934753705230e-2","2,410066573251920e-2","1,452659630511740e-2","9,598248930231250e-3","1,493823851160260e-2","1,061037458469970e-2","9,801904350042410e-3","3,779425213382120e-2","4,153328901977330e-2","5,550709060737460e-2","3,983774892035450e-2","3,298024653678910e-2","3,485122647676580e-2","4,817549537346540e-2","3,636654554115960e-2","1,351944908444810e-2","2,551557815553340e-2","1,464468832134110e-2","6,514635100948750e-3","1,059059905118630e-2","1,061253526054350e-2","3,435644363602440e-2","-1,167249862677360e-3","1,416365789571690e-3","1,532671006398240e-2","1,570050865052750e-2","1,771830658934830e-2","2,712855318701040e-2","2,017146097620270e-2","5,555505739446610e-3","6,828125000000000e+2","1,519419163347469e-2","6,828125000000000e+2","2,473829739198755e-2"
"5,640000000000000e+2","-9,543171783406589e-3","2,073357634158530e-2","2,249852163502440e-2","2,001062240298890e-2","1,742278721177650e-2","2,293486380278450e-2","1,980985900380230e-2","1,596104131149580e-2","2,311349739414370e-2","1,784673115623470e-2","2,987096322624310e-2","2,218192399078660e-2","3,280588944935620e-2","1,324227791525840e-2","1,748141027187720e-2","2,010477440183680e-2","1,810693541898220e-2","2,432932984669950e-2","1,475644234364090e-2","9,840865345229602e-3","1,507636983126610e-2","1,083334437689080e-2","1,006702402714130e-2","3,822526360122810e-2","4,181386072641170e-2","5,567936933240700e-2","3,994849343524700e-2","3,299861389169840e-2","3,479167506603860e-2","4,857711034111590e-2","3,680978855838200e-2","1,366650686705100e-2","2,566961444938120e-2","1,507518236310990e-2","6,817881223176710e-3","1,061715719544450e-2","1,060672066270090e-2","3,450106377274260e-2","-1,018938422782550e-3","1,817222319897440e-3","1,522138299551390e-2","1,600788385201160e-2","1,784775011824520e-2","2,733575846554020e-2","2,037084685400320e-2","4,778213297649620e-3","6,843750000000000e+2","1,234557184276732e-2","6,843750000000000e+2","2,188663249974206e-2"
"5,650000000000000e+2","-9,942724530294061e-3","2,143045850953940e-2","2,318874598656490e-2","2,079677495947400e-2","1,815411891938600e-2","2,385347524345180e-2","2,060974962449590e-2","1,675825553724770e-2","2,396872015100810e-2","1,835858821893540e-2","3,081121201610850e-2","2,310096086102330e-2","3,396028405288760e-2","1,406796599850410e-2","1,842050387192230e-2","2,108050420676500e-2","1,839008256873110e-2","2,514766574951260e-2","1,545975499261640e-2","1,065467988717600e-2","1,563642618959070e-2","1,169203540015980e-2","1,115650814646570e-2","3,904294821159520e-2","4,261133869595000e-2","5,652200445844640e-2","4,064524950855580e-2","3,362212437674540e-2","3,574748667066430e-2","4,958412594158810e-2","3,740446292445670e-2","1,450089804727790e-2","2,660605953527520e-2","1,567926357084480e-2","7,612460834083600e-3","1,123157982829210e-2","1,168587282293190e-2","3,553364087443320e-2","8,688442577170840e-5","2,467893615968220e-3","1,600587691371570e-2","1,657933348594190e-2","1,894550671033000e-2","2,836188432635450e-2","2,115306382274400e-2","5,798215137581620e-3","6,859375000000000e+2","1,026232557215945e-2","6,859375000000000e+2","1,981218766750026e-2"
"5,660000000000000e+2","-9,812025794648691e-3","2,182379430889900e-2","2,368625096795330e-2","2,120290532100890e-2","1,858619837751580e-2","2,450046320551830e-2","2,080110562947790e-2","1,665540191236780e-2","2,404172500542940e-2","1,896698505439890e-2","3,133831567811920e-2","2,361020638948580e-2","3,420727366213140e-2","1,432203067129260e-2","1,851740199072750e-2","2,126605250036420e-2","1,834638665153110e-2","2,559265707770930e-2","1,588485466691130e-2","1,069933231801160e-2","1,624316235712850e-2","1,161707603351940e-2","1,112623288781930e-2","3,929596605924930e-2","4,308626854554970e-2","5,682287795953870e-2","4,084577977159440e-2","3,406836554729020e-2","3,553477219294690e-2","5,000315509461140e-2","3,757588895790830e-2","1,487758429273110e-2","2,658289198969250e-2","1,607641630019450e-2","7,898917516927080e-3","1,148147123242640e-2","1,188559431458540e-2","3,563001197190660e-2","2,824029114599900e-4","2,829325959022310e-3","1,620726256950510e-2","1,672899299713200e-2","1,918293473078910e-2","2,826517974831370e-2","2,157126174371030e-2","5,635051745351270e-3","6,875000000000000e+2","8,725073010442173e-3","6,875000000000000e+2","1,829193958938675e-2"
"5,670000000000000e+2","-9,759164210253499e-3","2,240280706105520e-2","2,425830310774840e-2","2,163778186306680e-2","1,891883815518030e-2","2,490407954890640e-2","2,155762373933240e-2","1,727725005626340e-2","2,452729433780350e-2","1,910054672866480e-2","3,174484629689630e-2","2,397783783467700e-2","3,449109840000940e-2","1,455218221205580e-2","1,893224854330300e-2","2,174564398564760e-2","1,856205965179290e-2","2,583207975098000e-2","1,626986216424340e-2","1,099741171759190e-2","1,620421336904730e-2","1,216880404632150e-2","1,144659093337720e-2","3,967047616080690e-2","4,329203166133770e-2","5,729583576148540e-2","4,069302660033680e-2","3,425529471326380e-2","3,588463309530190e-2","5,051305156309950e-2","3,793347373351480e-2","1,510760261514560e-2","2,715059512813490e-2","1,647992923173850e-2","8,322541652549480e-3","1,167954769193380e-2","1,229001906616200e-2","3,624706428388410e-2","4,260597301442210e-4","3,218996714639850e-3","1,655449218098890e-2","1,721161136332910e-2","1,948042752438150e-2","2,865463872714290e-2","2,178092916071810e-2","5,500825240195100e-3","6,890625000000000e+2","7,575583461945486e-3","6,890625000000000e+2","1,716521705718096e-2"
"5,680000000000000e+2","-9,678718925550941e-3","2,269914537624820e-2","2,477721656163230e-2","2,216913793260140e-2","1,935550569364780e-2","2,523122306626830e-2","2,184305997513880e-2","1,764501618082460e-2","2,487358130826040e-2","1,935639882259690e-2","3,192660489006400e-2","2,428148308029020e-2","3,476853603288080e-2","1,499673107176380e-2","1,938787518934150e-2","2,187514703797660e-2","1,871253607671470e-2","2,610082541799330e-2","1,661606406603640e-2","1,131659810506150e-2","1,671565292360440e-2","1,253647618524380e-2","1,167417193563480e-2","3,985786900425120e-2","4,380821170470570e-2","5,756860564482260e-2","4,119463858900390e-2","3,458903384928180e-2","3,590291419525660e-2","5,090790404725880e-2","3,814831786770750e-2","1,529584848147540e-2","2,734358781014170e-2","1,659913829771490e-2","8,378842837634669e-3","1,195711572714480e-2","1,251388125156510e-2","3,655341947336530e-2","6,268026401224630e-4","3,347595529926420e-3","1,678772065403720e-2","1,750752128062980e-2","1,971958410054240e-2","2,859632280082440e-2","2,213191739502800e-2","5,974044447497190e-3","6,906250000000000e+2","6,704106329789476e-3","6,906250000000000e+2","1,632055257212287e-2"
"5,690000000000000e+2","-9,592882005263179e-3","2,316276527224040e-2","2,520281668154850e-2","2,268478334785900e-2","1,966640703681240e-2","2,577056384650630e-2","2,235222080445060e-2","1,778399299333110e-2","2,491924571828450e-2","1,985075986644190e-2","3,248059986653560e-2","2,463894190894980e-2","3,543966964668440e-2","1,547316827848720e-2","1,953749491612910e-2","2,232839883046360e-2","1,895942353788770e-2","2,623245100111020e-2","1,677289068365360e-2","1,138864009046270e-2","1,668968143683500e-2","1,264454734710600e-2","1,195984719922290e-2","4,006578873551180e-2","4,407824861842250e-2","5,791595037257620e-2","4,145545274150540e-2","3,494078799305430e-2","3,623099049547060e-2","5,129861926117940e-2","3,859809285196580e-2","1,570564841678550e-2","2,780205229663280e-2","1,701749322702900e-2","8,804665135691621e-3","1,210273118494160e-2","1,276641096813740e-2","3,714522323122830e-2","1,018113603679680e-3","3,506567388527470e-3","1,720020188740610e-2","1,794610655383470e-2","1,991647209032710e-2","2,864130237155530e-2","2,226518973433330e-2","6,553436668577990e-3","6,921875000000000e+2","6,035739043851649e-3","6,921875000000000e+2","1,568176893824777e-2"
"5,700000000000000e+2","-9,534299877932850e-3","2,363478901842530e-2","2,548467821574110e-2","2,321256942384820e-2","2,016100081147610e-2","2,645716640630560e-2","2,264224350143420e-2","1,808071216364960e-2","2,528228784279120e-2","1,990028324014810e-2","3,289262288509160e-2","2,507804482601910e-2","3,585945845269180e-2","1,552362104924140e-2","1,982937475581950e-2","2,261410372514640e-2","1,966408627755840e-2","2,654635339366110e-2","1,719631629476380e-2","1,163940676370030e-2","1,713806646966590e-2","1,300038894711360e-2","1,194252015766440e-2","4,076145798376210e-2","4,450098803027950e-2","5,827924433765390e-2","4,193292395706650e-2","3,547623582336890e-2","3,625614210721650e-2","5,164243431145190e-2","3,888737982469140e-2","1,591285740263520e-2","2,802320262646470e-2","1,745597720615470e-2","9,106184202000709e-3","1,209610578583570e-2","1,281326674076520e-2","3,712367030039390e-2","1,311194596432220e-3","3,966401578942620e-3","1,753010586156420e-2","1,788100610978990e-2","2,002448054347920e-2","2,923877371357660e-2","2,253385846525780e-2","6,835476511559600e-3","6,937500000000000e+2","5,518978061459096e-3","6,937500000000000e+2","1,519639321709031e-2"
"5,710000000000000e+2","-9,236164529415741e-3","2,388445527924950e-2","2,564655919445210e-2","2,319099652857170e-2","2,029621322293740e-2","2,656245694553220e-2","2,301056650238810e-2","1,809345271577770e-2","2,524704892042890e-2","2,006582260557130e-2","3,293938283777340e-2","2,541222951588110e-2","3,602878403867990e-2","1,545024295921950e-2","1,980296038097940e-2","2,280547302726690e-2","1,951482654198870e-2","2,661532822215890e-2","1,705738851600600e-2","1,170197627287130e-2","1,728511836695560e-2","1,330135953517360e-2","1,225216390203770e-2","4,094477642005160e-2","4,464409255461940e-2","5,851061689376850e-2","4,169509226018560e-2","3,568009954772520e-2","3,657352187733850e-2","5,161975359172840e-2","3,892067480192760e-2","1,622397603688920e-2","2,830536677500000e-2","1,756448018231130e-2","9,064380006026650e-3","1,192327386780090e-2","1,287223560014530e-2","3,734569955839060e-2","1,444865980553730e-3","4,088210850074910e-3","1,725308946830260e-2","1,806913692070750e-2","1,994318693530880e-2","2,938521875216320e-2","2,266593604777140e-2","7,242872697458899e-3","6,953125000000000e+2","5,117417382759717e-3","6,953125000000000e+2","1,482729368462675e-2"
"5,720000000000000e+2","-9,014335772365430e-3","2,396174413381530e-2","2,585612613285720e-2","2,362339568172050e-2","2,031293486319020e-2","2,669228600550020e-2","2,316791690316130e-2","1,823617099043270e-2","2,553095978500090e-2","2,011056371279290e-2","3,321935234673350e-2","2,553424522344100e-2","3,602197059858890e-2","1,551797398929470e-2","1,990497188340030e-2","2,282236203320560e-2","1,970176609553630e-2","2,664503245712900e-2","1,733989489847980e-2","1,178146213498110e-2","1,723021876555640e-2","1,315752903293770e-2","1,219850493627800e-2","4,100770809745610e-2","4,492674124188350e-2","5,852420891281210e-2","4,180960225185280e-2","3,555433603711210e-2","3,694121821483490e-2","5,186520765373180e-2","3,936902420371230e-2","1,649663777206470e-2","2,853965860582540e-2","1,758044165271710e-2","9,199750837181331e-3","1,188997645578800e-2","1,311285647889230e-2","3,783256497531520e-2","1,372924867248220e-3","4,085579204514940e-3","1,752868961024560e-2","1,798996932867850e-2","1,965417345261290e-2","2,963172044234160e-2","2,285423714903370e-2","7,210840338647541e-3","6,968750000000000e+2","4,804324309387869e-3","6,968750000000000e+2","1,454722005530922e-2"
"5,730000000000000e+2","-9,010610833350659e-3","2,449748124674570e-2","2,622341614989840e-2","2,409940090980880e-2","2,087082404534650e-2","2,715613092879050e-2","2,342444082803300e-2","1,854872142079890e-2","2,569313303425940e-2","2,048614806796200e-2","3,370162560873450e-2","2,576247888533690e-2","3,683459896900630e-2","1,572580249057230e-2","1,997934145981660e-2","2,343137906208050e-2","1,992567328979480e-2","2,670327937724000e-2","1,767518519749250e-2","1,213485884010330e-2","1,755064387583160e-2","1,361896401297470e-2","1,241758604326950e-2","4,130448984678250e-2","4,518864015091500e-2","5,878099560863180e-2","4,161843763620250e-2","3,605546476817080e-2","3,738635592872970e-2","5,221334184774350e-2","3,930202276593880e-2","1,666107765621440e-2","2,884321239568480e-2","1,805983615640040e-2","9,638076372284530e-3","1,228216284247130e-2","1,359033363407140e-2","3,823415108404650e-2","1,868291206981190e-3","4,617250422686470e-3","1,757146454585280e-2","1,816184001155210e-2","2,018313095183840e-2","3,052731556444940e-2","2,310218751216320e-2","7,142955016146170e-3","6,984375000000000e+2","4,559350359447634e-3","6,984375000000000e+2","1,433548113280008e-2"
"5,740000000000000e+2","-8,876951615647250e-3","2,493715316475470e-2","2,634242677070450e-2","2,441926026371160e-2","2,115906083674060e-2","2,743749010221780e-2","2,363570172043620e-2","1,853141650171610e-2","2,601120914990790e-2","2,045505866907730e-2","3,402764249445820e-2","2,624656603213790e-2","3,692371439157270e-2","1,598025584040370e-2","2,040793553631740e-2","2,356950224397820e-2","1,988878113967600e-2","2,720129383776090e-2","1,780678759185970e-2","1,210012098703400e-2","1,772626292129680e-2","1,408784858213760e-2","1,246160471755210e-2","4,159732585693360e-2","4,531002709646230e-2","5,938774386297390e-2","4,195642885057660e-2","3,621919732422520e-2","3,797355946562840e-2","5,278850182209780e-2","3,926712296572660e-2","1,683268686796630e-2","2,915144854672870e-2","1,831561056908540e-2","9,802495319358141e-3","1,247576966153150e-2","1,391180414988330e-2","3,826700268783620e-2","2,178866902163850e-3","4,952309258924450e-3","1,774077737847420e-2","1,830272019505900e-2","2,061635188695010e-2","3,109614061887430e-2","2,354256953345130e-2","7,207155630321990e-3","7,000000000000000e+2","4,366618842721538e-3","7,000000000000000e+2","1,417599584299381e-2"
"5,750000000000000e+2","-8,728063772182829e-3","2,512913858780080e-2","2,694283623932750e-2","2,440679173330810e-2","2,132143296127520e-2","2,757451795660440e-2","2,402575134441390e-2","1,897787346518840e-2","2,617852743537570e-2","2,086287872014340e-2","3,427933190832450e-2","2,625243768628850e-2","3,718192278058930e-2","1,623087182851670e-2","2,066820258755930e-2","2,381631184767750e-2","1,995702712395550e-2","2,726148978332040e-2","1,803122164925810e-2","1,244309281066800e-2","1,782281570153910e-2","1,393382642698520e-2","1,267689769076430e-2","4,188330383131630e-2","4,557376212622330e-2","5,944293986181800e-2","4,158837638447490e-2","3,644129107087130e-2","3,803466672870800e-2","5,330685030830840e-2","3,921834311440570e-2","1,720633380604180e-2","2,920203139115020e-2","1,849809142074100e-2","9,878263643497851e-3","1,262476260442300e-2","1,393314469179780e-2","3,857251825961660e-2","2,344428141286100e-3","4,920202323075700e-3","1,809003446027830e-2","1,866781019681050e-2","2,063910263135000e-2","3,170978381480930e-2","2,364190675963560e-2","7,425441682631640e-3","7,015625000000000e+2","4,213606556379047e-3","7,015625000000000e+2","1,405613786387971e-2"
"5,760000000000000e+2","-8,573614564862750e-3","2,549617319135420e-2","2,694900071853490e-2","2,479818405264900e-2","2,164409093484560e-2","2,753555142386080e-2","2,393299890481010e-2","1,887639473485970e-2","2,663339965194570e-2","2,080663981025020e-2","3,442843358041110e-2","2,610212054659880e-2","3,723732555176620e-2","1,614971261437000e-2","2,065210591095940e-2","2,375704622558690e-2","1,976295513109240e-2","2,723092057632340e-2","1,798294035383270e-2","1,227141092062190e-2","1,791648784036650e-2","1,427149072135420e-2","1,245555488094380e-2","4,180473095639170e-2","4,606522384682420e-2","5,973673264489010e-2","4,167270300898380e-2","3,663526297027580e-2","3,813000973664420e-2","5,355735550528090e-2","3,998761056478370e-2","1,748426175956570e-2","2,947019837044990e-2","1,886985324138580e-2","1,021716982752460e-2","1,270104040877570e-2","1,409706621792510e-2","3,896640291925460e-2","2,442438228715520e-3","5,290665470284860e-3","1,805447341020010e-2","1,893050157954690e-2","2,106689266804200e-2","3,175531481738830e-2","2,368770880540300e-2","7,552203981809059e-3","7,031250000000000e+2","4,090443332012368e-3","7,031250000000000e+2","1,396600180103507e-2"
"5,770000000000000e+2","-8,561664077851410e-3","2,566753826564320e-2","2,735318551425940e-2","2,489446086123880e-2","2,175502978708900e-2","2,807158204009360e-2","2,438482799045350e-2","1,955760824725970e-2","2,671334111734240e-2","2,098807212950500e-2","3,472742318267980e-2","2,671330685956490e-2","3,775778929551810e-2","1,649831714682390e-2","2,078451069638300e-2","2,420636199303400e-2","1,986143846456230e-2","2,739683935765060e-2","1,842844225473970e-2","1,275111166236910e-2","1,800833760992220e-2","1,471301983354250e-2","1,271643623175180e-2","4,254904438263250e-2","4,630050850171440e-2","5,998421569416800e-2","4,199459459830300e-2","3,698754783600960e-2","3,840688349010840e-2","5,425247677433450e-2","4,004935280989970e-2","1,817565656947040e-2","2,976633021280930e-2","1,902737469516770e-2","1,034376175352160e-2","1,268377604770720e-2","1,442588816765470e-2","3,946318242970600e-2","2,736307869107820e-3","5,451009494208100e-3","1,860128092947850e-2","1,907662732255420e-2","2,114679660515790e-2","3,250963965444130e-2","2,410438579793040e-2","7,657635341231430e-3","7,046875000000000e+2","3,989417895539935e-3","7,046875000000000e+2","1,389788205812614e-2"
"5,780000000000000e+2","-8,665007170691611e-3","2,616455532337360e-2","2,753052263832150e-2","2,530762348877700e-2","2,207174676883130e-2","2,855943249650390e-2","2,454372154185150e-2","1,967094328007050e-2","2,703580107839500e-2","2,134943952318850e-2","3,508326836937710e-2","2,724952934181270e-2","3,811132892578110e-2","1,676259067674220e-2","2,126307724337380e-2","2,449422142377240e-2","2,021376512504400e-2","2,782835516157450e-2","1,895247345742970e-2","1,295987224254480e-2","1,847275182723290e-2","1,530769865817470e-2","1,308241198148060e-2","4,306890792717790e-2","4,683247420228210e-2","6,059577365873430e-2","4,197633237101400e-2","3,735558510521030e-2","3,856589268926020e-2","5,449882880868600e-2","4,078113956555220e-2","1,855970171574730e-2","3,035391222501800e-2","1,943713484486930e-2","1,065403080246900e-2","1,328223861373640e-2","1,472419900367550e-2","3,965934877802480e-2","2,990410311723400e-3","5,865550757378060e-3","1,877423607467500e-2","1,943672389500760e-2","2,169038932352080e-2","3,314812748600640e-2","2,418787471253130e-2","8,068128237114750e-3","7,062500000000000e+2","3,904586105539050e-3","7,062500000000000e+2","1,384586118154076e-2"
"5,790000000000000e+2","-8,824638930398259e-3","2,640690710746430e-2","2,815395522150940e-2","2,580215392162580e-2","2,234203208817080e-2","2,859903744716640e-2","2,501202686912460e-2","1,989640320809180e-2","2,742930152459670e-2","2,189252183818320e-2","3,546383097645290e-2","2,734445845324980e-2","3,825960553357580e-2","1,731336422736970e-2","2,128589330410820e-2","2,459370200540230e-2","2,073550630967810e-2","2,824077681365080e-2","1,918151013156890e-2","1,305724416050220e-2","1,881057985974730e-2","1,571066840855390e-2","1,338527714747660e-2","4,342395185366790e-2","4,727948772002390e-2","6,094782259955220e-2","4,209365909325120e-2","3,781820649622500e-2","3,907436572158540e-2","5,487468542503000e-2","4,110169733280110e-2","1,885807614829790e-2","3,076800101926850e-2","2,000619759143930e-2","1,109878569906960e-2","1,336003284540020e-2","1,507295027586470e-2","4,007382339454230e-2","3,295843257099670e-3","6,314493681573010e-3","1,927812544718920e-2","1,982878704642480e-2","2,190424263319230e-2","3,356304128318260e-2","2,477941102290570e-2","8,594501530160261e-3","7,078125000000000e+2","3,831437896871535e-3","7,078125000000000e+2","1,380546336052545e-2"
"5,800000000000000e+2","-8,723588467026651e-3","2,644361043650180e-2","2,813616799685130e-2","2,570834507774010e-2","2,237590304162940e-2","2,872486998121870e-2","2,495705935602180e-2","1,968927076007110e-2","2,751847903987250e-2","2,189997696819180e-2","3,555944323994610e-2","2,729368177687240e-2","3,858590570529040e-2","1,733461778478290e-2","2,148979859539110e-2","2,475349161420810e-2","2,064624635718720e-2","2,819877505396030e-2","1,929193740084070e-2","1,326007021877900e-2","1,865941240016410e-2","1,558921948684120e-2","1,321608197451990e-2","4,372445372759070e-2","4,760147160679510e-2","6,102103931816060e-2","4,239360136577510e-2","3,795174614325910e-2","3,914115669710690e-2","5,517700588729720e-2","4,126457181811450e-2","1,919597408894700e-2","3,061365508938450e-2","1,999299177507750e-2","1,122194815934240e-2","1,320454204613290e-2","1,529099797776760e-2","4,007665803779010e-2","3,171596310235410e-3","6,365588238697510e-3","1,943637338989360e-2","1,973565690754450e-2","2,185654251868100e-2","3,377682760213810e-2","2,470620251710860e-2","8,875985472904358e-3","7,093750000000000e+2","3,766608175956894e-3","7,093750000000000e+2","1,377335706826345e-2"
"5,810000000000000e+2","-8,254089969735021e-3","2,593469581973270e-2","2,757461627037440e-2","2,510518119218820e-2","2,175781917150580e-2","2,827807121570080e-2","2,456877068457590e-2","1,941510550183070e-2","2,703383395684880e-2","2,148687528254340e-2","3,517460399748060e-2","2,701650589631480e-2","3,809647134208030e-2","1,670914714857610e-2","2,116350340352570e-2","2,446463680107040e-2","2,015853528284280e-2","2,753879598502360e-2","1,906745765103360e-2","1,278294508224620e-2","1,837007608558900e-2","1,483785132514190e-2","1,295378820378130e-2","4,309832532055890e-2","4,742769956537550e-2","6,111659352883670e-2","4,219583728559380e-2","3,778155291505580e-2","3,905024860316380e-2","5,515996189081510e-2","4,076435942870860e-2","1,895942667880200e-2","3,039582563325830e-2","2,009239012199860e-2","1,093495201717600e-2","1,331877399932100e-2","1,491033739089380e-2","4,012317039356760e-2","2,952917077460040e-3","5,959090150937270e-3","1,935147238627970e-2","1,935141439279340e-2","2,172454135369790e-2","3,327229614896920e-2","2,448376802133740e-2","8,529120187374501e-3","7,109375000000000e+2","3,707628139875820e-3","7,109375000000000e+2","1,374710195397692e-2"
"5,820000000000000e+2","-8,276022995516811e-3","2,589100071294320e-2","2,758102017388720e-2","2,510495741996850e-2","2,219615362824780e-2","2,858801627784600e-2","2,441773639447500e-2","1,934197475351540e-2","2,696966546580650e-2","2,150059644698700e-2","3,528076337995940e-2","2,694936232414760e-2","3,802113931630750e-2","1,693508709477130e-2","2,114113713056090e-2","2,429675585266610e-2","2,042512397252250e-2","2,777354421723250e-2","1,930698073194190e-2","1,298106348036190e-2","1,845742359940530e-2","1,478177053386910e-2","1,302102246401200e-2","4,381750347959690e-2","4,760419696125310e-2","6,118319755598790e-2","4,190222463652280e-2","3,800533599969270e-2","3,933105124573590e-2","5,512957609119160e-2","4,105505445207990e-2","1,927048711379570e-2","3,046842662991720e-2","2,001924276609940e-2","1,128340574409950e-2","1,321247129812140e-2","1,530367174038280e-2","4,028158295224650e-2","3,006958080707850e-3","5,806320180210570e-3","1,923150302194980e-2","1,980070970564210e-2","2,180423997088690e-2","3,332321431941040e-2","2,472291378829860e-2","8,569454902565190e-3","7,125000000000000e+2","3,652716147547849e-3","7,125000000000000e+2","1,372493790860100e-2"
"5,830000000000000e+2","-8,558152566095430e-3","2,593819567131500e-2","2,769830710369650e-2","2,533505556683610e-2","2,188787588939200e-2","2,844902207530930e-2","2,464399903812060e-2","1,961740469393650e-2","2,710403898721560e-2","2,163713863818220e-2","3,580024567636140e-2","2,704148057258640e-2","3,843079432199910e-2","1,716958845803420e-2","2,158675785810790e-2","2,458711084837540e-2","2,066770222180860e-2","2,810211163090220e-2","1,945676868027730e-2","1,319054352921080e-2","1,864818762982760e-2","1,480203570271920e-2","1,306716227885750e-2","4,392309316902540e-2","4,804595132495260e-2","6,174540151196530e-2","4,288187985998980e-2","3,849939835945760e-2","3,965922667100130e-2","5,577942436143810e-2","4,154575272697240e-2","1,945414800242420e-2","3,093672772488890e-2","2,054866705913400e-2","1,169243921530240e-2","1,388761200738590e-2","1,562026793920500e-2","4,070194215225400e-2","3,421746283715280e-3","6,196108460693440e-3","1,975573610574360e-2","2,006520008823140e-2","2,213948712102280e-2","3,267790588307910e-2","2,521337589214230e-2","8,944044115742680e-3","7,140625000000000e+2","3,600606564565853e-3","7,140625000000000e+2","1,370561376300330e-2"
"5,840000000000000e+2","-8,810512044506650e-3","2,603676992990920e-2","2,777930837038720e-2","2,515603625647560e-2","2,202728905481160e-2","2,835440364770350e-2","2,445642734833000e-2","1,959405842880090e-2","2,718048341083600e-2","2,168965943032570e-2","3,584187802395360e-2","2,740447310031530e-2","3,837322413333310e-2","1,727450194581830e-2","2,179363238996320e-2","2,473003893521710e-2","2,085265343263700e-2","2,822662108018110e-2","1,945470007061980e-2","1,341223235464190e-2","1,905029280325410e-2","1,525627264242570e-2","1,315169852604310e-2","4,434089783032810e-2","4,820747509046550e-2","6,241125480426170e-2","4,252208044399540e-2","3,880795064881660e-2","4,040598878596550e-2","5,637535835084170e-2","4,199178724737730e-2","1,953496472213280e-2","3,132288917524010e-2","2,072100215494010e-2","1,193890728914310e-2","1,418179470721490e-2","1,635906122475270e-2","4,071271274446420e-2","3,557620577269990e-3","6,447126678448050e-3","1,994468917241490e-2","2,047463703940820e-2","2,239059429997720e-2","3,201356372668220e-2","2,540612054900200e-2","9,481224809618450e-3","7,156250000000000e+2","3,550413516846370e-3","7,156250000000000e+2","1,368825183558713e-2"
"5,850000000000000e+2","-8,845764141747890e-3","2,572054150531600e-2","2,739798651928230e-2","2,472022605284930e-2","2,191107964541690e-2","2,818308081243940e-2","2,462620937742800e-2","1,965129864004800e-2","2,718567127977660e-2","2,133248788603300e-2","3,574555457633890e-2","2,890523206174480e-2","3,826729370225870e-2","1,717635468033840e-2","2,170099231980140e-2","2,455278858139830e-2","2,080454744882830e-2","2,844219772200220e-2","1,952204405077550e-2","1,313198242386620e-2","1,883211290286120e-2","1,494534145933730e-2","1,335522649638360e-2","4,448585542755570e-2","4,831457976943130e-2","6,243787198330870e-2","4,285891925117090e-2","3,926682298812270e-2","4,013888637983330e-2","5,626204724721060e-2","4,197020842708380e-2","1,969555241113870e-2","3,150938186947740e-2","2,068411581566320e-2","1,215047802991900e-2","1,415256755144090e-2","1,645024187192070e-2","4,100596147188700e-2","3,457239026713860e-3","6,494998374713650e-3","2,011728947988160e-2","2,041751785695700e-2","2,245114460065150e-2","3,116866858214840e-2","2,514206604276520e-2","9,385944841832539e-3","7,171875000000000e+2","3,501525295285878e-3","7,171875000000000e+2","1,367224356575791e-2"
"5,860000000000000e+2","-8,577461954993971e-3","2,490242182816200e-2","2,659196703426050e-2","2,437508945602080e-2","2,111390963006420e-2","2,755973322807230e-2","2,357974753163680e-2","1,889020602363620e-2","2,673464561088940e-2","2,089076474908030e-2","3,519872480260630e-2","3,025691215174800e-2","3,800941860452770e-2","1,664728243581790e-2","2,137106346437350e-2","2,418473731843620e-2","2,066238447012570e-2","2,819031242561330e-2","1,913454512082010e-2","1,283207700464680e-2","1,872293574691990e-2","1,468311395414560e-2","1,290513635061770e-2","4,440590920191370e-2","4,811770535666770e-2","6,230401351211570e-2","4,292735458934470e-2","3,909959520037970e-2","3,960662012720280e-2","5,627809327105910e-2","4,119677158775870e-2","1,951722570951240e-2","3,106506003670920e-2","2,096652052864310e-2","1,216543436361280e-2","1,392138860611530e-2","1,624689816388040e-2","4,053926751508850e-2","3,107152745054470e-3","6,254018536860690e-3","1,997557501262110e-2","2,026379946480520e-2","2,226399389773640e-2","3,034476884941800e-2","2,481319290335310e-2","9,063171094187630e-3","7,187500000000000e+2","3,453524558043540e-3","7,187500000000000e+2","1,365717104671029e-2"
